groupID,nucleus_size,g_len,r_len,list_size,depth_approx,time_depth_approx,outcome,calls_recoveringl1,calls_test_conj,time_attack
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,195476
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,71594
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,265640
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,39739
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,191035
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,33168
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,161010
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,166250
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,101500
G_7_10_07_2,29,100,100,5,13,6582410,1,14,0,220966
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,56242
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,55960
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,201003
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,31663
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,39088
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,160575
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,71553
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,33446
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,132263
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,51509
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,39690
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,177703
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,30679
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,178577
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,197816
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,61226
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,118402
G_7_10_07_1,53,10,10,5,11,83065,1,13,0,317177
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,27832
G_3_10_03_1,25,100,100,5,28,15380171,1,32,34,394560
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,108590
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,36431
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,19704
G_3_3_03_2,33,10,10,5,14,30819,1,17,3,257072
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,74318
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,195535
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,167560
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,76825
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,28438
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,59437
G_7_10_07_1,53,10,10,10,11,83065,1,13,0,60826
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,191676
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,179372
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,164773
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,40437
G_20_7_07_1,87,10,10,5,7,1074794,-1
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,127413
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,32529
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,70436
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,176779
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,33978
G_12_7_07_1,59,10,10,5,9,163816,-1
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,56364
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,30216
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,65883
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,37618
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,31815
G_7_7_07_1,19,100,100,5,14,6381432,1,15,0,1542663
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,171575
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,180955
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,179873
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,40018
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,58488
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,179088
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,56094
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,34223
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,95603
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,66019
G_12_7_09_1,15,100,100,50,5,281100,1,6,0,30711
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,29637
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,172040
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,140710
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,52734
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,179934
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,203635
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,179927
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,48134
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,175310
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,48637
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,37213
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,79763
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,182510
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,66661
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,50531
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,47734
G_12_3_09_2,7,100,1000,10,6,13008182,1,7,0,38000
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,169017
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,58064
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,177551
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,65184
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,190163
G_7_10_07_2,29,100,100,5,13,6582410,1,14,0,444255
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,42243
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,50902
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,36618
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,174419
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,135547
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,64377
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,43210
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,169967
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,51104
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,38442
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,166675
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,54520
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,179040
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,178801
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,85160
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,190867
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,59219
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,50921
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,33178
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,60101
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,179783
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,43327
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,111674
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,35440
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,37408
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,187845
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,158372
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,82490
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,183036
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,61823
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,28395
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,53051
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,49822
G_3_10_03_1,25,100,100,5,28,15380171,1,32,35,510908
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,201099
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,173569
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,26604
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,36661
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,178729
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,165101
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,66319
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,47135
G_12_7_09_2,15,1000,1000,50,6,16496885,1,7,0,54095
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,64735
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,37021
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,181345
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,124344
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,181070
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,182925
G_12_7_09_1,15,1000,100,5,5,281100,1,6,0,42757
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,100221
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,53796
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,184830
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,39104
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,144753
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,171471
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,64406
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,46842
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,48687
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,35301
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,184006
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,65458
G_3_3_03_1,41,100,100,5,17,3439204,-1
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,178366
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,122357
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,47252
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,190605
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,39166
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,181449
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,49378
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,180124
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,67555
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,36875
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,164373
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,71798
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,189294
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,26560
G_12_3_09_2,7,100,1000,50,6,13008182,1,7,0,39594
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,197554
G_12_3_09_3,9,100,1000,50,5,8725503,1,6,0,50518
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,167825
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,46654
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,68463
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,66139
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,44471
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,182028
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,172749
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,56514
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,44926
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,221624
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,139505
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,28954
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,69692
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,44459
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,186556
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,204578
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,69089
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,61323
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,150220
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,44994
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,148863
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,179994
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,44376
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,238352
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,37740
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,64944
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,66169
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,45734
G_12_7_09_3,22,1000,1000,10,7,18089317,1,8,0,64920
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,233130
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,155195
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,176380
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,160850
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,163925
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,46727
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,65266
G_12_7_09_1,15,1000,100,10,5,281100,1,6,0,45811
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,62010
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,33369
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,65382
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,177119
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,43494
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,166646
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,186376
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,59214
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,32002
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,176964
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,155719
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,126800
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,59109
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,44642
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,142643
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,211381
G_12_3_07_1,27,10,10,5,7,38137,1,8,0,2969930
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,44292
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,65484
G_7_7_07_3,19,100,100,50,13,5078029,1,15,0,63531
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,170680
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,168288
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,42944
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,65252
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,49343
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,185448
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,168957
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,66236
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,43795
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,40316
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,172022
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,55880
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,148501
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,138316
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,194592
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,183602
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,42007
G_12_3_09_2,7,1000,1000,5,6,13008182,1,7,0,45578
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,174970
G_12_3_07_1,27,10,10,10,7,38137,1,8,0,175291
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,55319
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,62817
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,43210
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,144339
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,199618
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,40532
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,188525
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,56808
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,42410
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,138086
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,80726
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,117533
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,164454
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,33226
G_12_3_07_1,27,10,10,10,7,38137,1,8,0,101087
G_12_7_09_1,15,1000,100,50,5,281100,1,6,0,24825
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,180938
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,41467
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,174753
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,94315
G_20_7_09_3,15,10,10,10,4,33095,1,5,0,176610
G_12_3_09_3,9,1000,1000,5,5,8725503,1,6,0,75352
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,34057
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,71428
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,180407
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,36391
G_7_10_07_3,50,100,100,5,13,10034917,1,15,0,414013
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,54040
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,50476
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,35181
G_20_10_09_3,21,10,10,10,4,52140,1,5,0,139955
G_20_10_09_1,23,10,10,10,4,39054,1,5,0,180553
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,51097
G_20_7_09_3,15,10,10,50,4,33095,1,5,0,108668
G_20_10_09_2,21,10,10,10,5,83337,1,6,0,190321
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,194682
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,134719
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,43946
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,58884
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,195409
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,45286
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,182105
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,63082
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,35309
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,181834
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,170403
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,57689
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,45890
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,38739
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,62519
G_20_10_09_3,21,10,10,50,4,52140,1,5,0,178102
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,54526
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,47303
G_20_10_09_2,21,10,10,50,5,83337,1,6,0,166617
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,45645
G_20_7_09_3,15,10,10,50,4,33095,1,5,0,179751
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,154219
G_20_3_09_1,7,10,100,5,5,1032832,1,6,0,185127
G_20_10_09_1,23,10,10,50,4,39054,1,5,0,228274
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,45321
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,189763
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,46027
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,43626
G_12_7_09_3,22,1000,1000,50,7,18089317,1,8,0,69582
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,185708
G_3_3_03_3,21,10,10,5,14,26150,-1
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,166544
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,46010
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,192802
G_12_3_09_2,7,1000,1000,10,6,13008182,1,7,0,42407
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,49198
G_20_10_09_3,21,10,10,50,4,52140,1,5,0,155585
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,63331
G_20_7_09_3,15,10,10,50,4,33095,1,5,0,151576
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,43313
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,127238
G_20_10_09_2,21,10,10,50,5,83337,1,6,0,190049
G_20_3_09_1,7,10,100,10,5,1032832,1,6,0,175896
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,70466
G_20_10_09_1,23,10,10,50,4,39054,1,5,0,179214
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,199857
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,44381
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,55827
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,143618
G_12_3_07_1,27,10,10,10,7,38137,1,8,0,562959
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,165170
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,33841
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,46354
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,44538
G_20_10_09_3,21,10,10,50,4,52140,1,5,0,161911
G_12_3_07_1,27,10,10,10,7,38137,1,8,0,63481
G_7_10_07_2,29,100,100,10,13,6582410,1,14,0,195147
G_12_3_09_3,9,1000,1000,10,5,8725503,1,6,0,54636
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,43916
G_20_7_09_3,15,10,10,50,4,33095,1,5,0,179587
G_12_7_09_1,15,10,1000,5,6,18451195,1,7,0,48110
G_20_7_09_2,15,10,100,5,5,2337428,1,6,0,181065
G_12_3_07_1,27,10,10,10,7,38137,1,8,0,52760
G_20_10_09_2,21,10,10,50,5,83337,1,6,0,186494
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,153604
G_20_3_09_1,7,10,100,10,5,1032832,1,6,0,180771
G_20_10_09_1,23,10,10,50,4,39054,1,5,0,179158
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,179417
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,44945
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,67532
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,45474
G_7_10_07_2,29,100,100,50,13,6582410,1,14,0,110203
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,183985
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,44732
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,59134
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,47167
G_20_10_09_3,21,10,10,50,4,52140,1,5,0,179548
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,30740
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,23944
G_20_7_09_3,15,10,10,50,4,33095,1,5,0,190963
G_20_10_09_1,23,10,10,50,4,39054,1,5,0,143470
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,56674
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,46272
G_20_7_09_2,15,10,100,10,5,2337428,1,6,0,190499
G_20_10_09_2,21,10,10,50,5,83337,1,6,0,175956
G_7_10_07_2,29,100,100,50,13,6582410,1,14,0,127700
G_12_3_07_1,27,10,10,10,7,38137,-2,8,0,202554
G_20_3_09_1,7,10,100,10,5,1032832,1,6,0,176750
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,184516
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,43851
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,41347
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,201374
G_3_10_03_2,38,10,10,5,27,118409,-1
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,173401
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,47291
G_12_7_07_2,47,10,10,5,11,210873,-1
G_7_10_07_2,29,100,100,50,13,6582410,1,14,0,57450
G_20_10_09_3,21,10,10,50,4,52140,1,5,0,161278
G_12_3_09_2,7,1000,1000,50,6,13008182,1,7,0,43263
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,60424
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,47281
G_20_7_09_3,15,10,10,50,4,33095,1,5,0,160556
G_20_10_09_1,23,10,10,50,4,39054,1,5,0,161795
G_12_3_07_1,27,10,10,10,7,38137,1,8,0,156214
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,54933
G_20_10_09_2,21,10,10,50,5,83337,1,6,0,176669
G_12_7_07_3,69,10,10,5,11,501613,-1
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,44755
G_20_3_09_1,7,10,100,10,5,1032832,1,6,0,170610
G_20_7_09_2,15,10,100,10,5,2337428,1,6,0,192767
G_7_10_07_2,29,100,100,50,13,6582410,1,14,0,133812
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,159636
G_20_7_09_1,17,10,100,5,6,2184763,1,7,0,178396
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,175551
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,55232
G_7_10_07_3,50,100,100,5,13,10034917,1,15,0,1007872
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,50301
G_12_3_07_2,13,10,10,5,8,39374,-1
G_20_10_09_3,21,10,10,50,4,52140,1,5,0,178331
G_20_3_07_1,23,10,10,5,8,472719,-1
G_20_3_07_2,23,10,10,5,7,318305,-1
G_3_10_03_2,38,10,10,5,27,118409,1,30,3,238453
G_20_7_09_3,15,10,10,50,4,33095,1,5,0,156820
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,54756
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,50166
G_20_10_09_1,23,10,10,50,4,39054,1,5,0,173671
G_7_10_07_2,29,100,100,50,13,6582410,1,14,0,124239
G_12_10_07_2,59,10,10,5,15,608334,-1
G_20_10_09_2,21,10,10,50,5,83337,1,6,0,170951
G_12_3_09_3,9,1000,1000,50,5,8725503,1,6,0,38798
G_20_7_09_1,17,10,100,10,6,2184763,1,7,0,140586
G_20_7_09_2,15,10,100,10,5,2337428,1,6,0,175764
G_20_3_09_1,7,10,100,10,5,1032832,1,6,0,184722
G_12_7_09_1,15,10,1000,10,6,18451195,1,7,0,48908
G_20_3_09_3,7,10,100,10,5,864033,1,6,0,171308
G_20_3_09_2,7,10,100,10,4,1260330,1,5,0,178456
